depth (ft),WOB (lbf),RPM,ROP_data ft/hr
1389.05,31753.75,82.4625,23
1389.1,32322.25,81.6,22.65
1389.175,32387.75,86.6375,16.8375
1389.2001,32360.5,82.8375,15.7625
1389.275,32696.625,86.5375,21.45
1389.3,32747.5,83.5125,21.05
1389.3625,32582.625,84.0875,17.6875
1389.4,32073,89.45,17.925
1389.425,32854.75,86.2875,19.025
1389.5,33316.75,90.45,19.45
1389.6,32566.125,80.375,21.1
1389.675,32271.5,83.9625,19.55
1389.7001,32199,93.475,17.85
1389.8,32722.125,94.5375,18.4375
1389.9,32504.375,93.8125,17.15
1389.9125,32477.625,84.55,18.775
1390,19495.5,9.875,39.4375
1390.0875,32389.125,89.475,19.7125
1390.1,32264,92.3,20.3125
1390.1626,32708.375,86.325,19.7125
1390.2001,35262.5,74.075,26.3125
1390.2375,32683.75,90.4125,20.4625
1390.3,32643.875,86.7125,20.4125
1390.3625,32440.375,84.5375,19.225
1390.4,32174.25,87.475,19.6
1390.5,31703,95.3375,18.5875
1390.5625,32033,90.6125,20.1
1390.6,32743.875,86.8,22.3875
1390.6626,32161.375,80.3875,18.5875
1390.7001,32397.75,84.575,18.525
1390.8,32212.75,79.775,19.675
1390.8375,32618.625,88.425,18.2125
1390.9,32525.875,90.875,18.65
1390.9625,32834.25,90.8625,23.775
1391,32718.875,92.2625,24.075
1391.0375,32565.375,80.2375,22
1391.1,32551.375,80.0875,22
1391.2001,32166.75,79.7625,21.1125
1391.3,32762.375,80.225,21.35
1391.3625,32268,80.0875,22.475
1391.4,32766.125,77.9125,22.6375
1391.5,32152.25,87.675,21.95
1391.5875,31547.75,83.1375,24.6125
1391.6,32016.125,84.075,25.1625
1391.6875,31768,85.0125,19.75
1391.7001,31351.5,85.5125,19.9
1391.7876,31229.25,87.8875,26.9625
1391.8,31276.25,87.925,27.675
1391.8251,31008.75,83.6375,22.425
1391.9,31273.75,85.15,21.5
1391.95,31423.75,83.025,23.8625
1392,31068.625,85.6375,22.6875
1392.0375,30937.375,88.7125,19.5875
1392.1,31211,87.4875,19.2125
1392.1626,31254.75,82.6625,23.2625
1392.2001,31408.25,79.6125,25
1392.2251,31236.375,84.5375,21.3625
1392.3,31209.625,85.0875,20.9
1392.3251,31109.875,89.05,20.075
1392.4,31117.25,88.5,20.6
1392.4375,31435.25,83.225,18.65
1392.5,31287.125,85.1625,18.0875
1392.55,31310,87.2375,21.95
1392.6,31372,86.525,20.8875
1392.6125,31265.75,86.7,19.8125
1392.7001,31287.375,88.575,20.4125
1392.7876,31289.875,85.95,19.65
1392.8,31170.5,87.0375,18.975
1392.8501,31227.75,86.85,14.875
1392.9,31052.875,87.0125,14.5125
1392.975,31494.875,87.1625,27.75
1393,30816.375,85.6375,27.025
1393.0375,31402.375,86.725,21.2375
1393.1,31436.75,84.4,22.225
1393.1375,31203.375,85.95,17.6
1393.2001,31112.5,84.3875,17.5875
1393.3,31343.375,85.6,18.3625
1393.3251,31212.25,88.75,17.975
1393.4,30866.25,90.125,18.4125
1393.4875,30988.625,88.4125,21.875
1393.5,31169.375,88.4,21.4625
1393.525,31443.5,87.025,20.1125
1393.6,30942.375,84.875,18.95
1393.6626,31041,86.5625,19.2
1393.7001,30896.75,87.325,19.5375
1393.7876,31429.5,83.75,28.075
1393.8,30677.375,84.6875,27.975
1393.8125,30760.375,91.625,17.9375
1393.9,31003.75,89.4875,18.15
1394,31398.125,89.075,18.65
1394.025,31181,84.7375,21.4375
1394.1,31211.75,86.575,21.475
1394.1375,31074.75,88.5625,23.9
1394.2001,31151,88.2625,24.0375
1394.3,31083.625,81.275,28.2
1394.3625,31402.75,80.2375,27.375
1394.4,31156.5,81.95,26.175
1394.475,30720.25,83.025,26.55
1394.5,31419.625,82.85,25.475
1394.575,31352.875,78.225,35.15
1394.6,31146.875,77.6,34.15
1394.7001,31139.25,79.6125,28.6125
1394.775,31123.625,81.0125,26.8375
1394.8,30904.75,81.9375,26.225
1394.8501,31365.375,84.9875,25.05
1394.9,31236.625,82.7375,25.4375
1394.9625,31245.625,82.1125,23.975
1395,31211,81.5875,23.9
1395.025,30840.75,86.5625,25.575
1395.1,31040.875,84.575,25.7
1395.175,30876.375,80.3875,24.4375
1395.2001,31445.25,82.55,24.8625
1395.25,30977,87.8,22.6875
1395.3,31195.125,86.3625,23.8375
1395.3876,31102.25,81.8875,21.0375
1395.4,31242.5,82.9875,20.225
1395.4625,31097.25,83.9375,21.1125
1395.5,31046.125,83.0375,21.025
1395.5375,31440.625,79.625,21.5125
1395.6,30979.25,84.25,21.1
1395.6875,31006.75,84.55,21.3625
1395.7001,31259.25,83.8,22.425
1395.775,31092.5,81.6375,23.475
1395.8,31017,83,23.55
1395.9,31311.25,81.45,23.7375
1395.9375,31083.375,83.925,21.675
1396,31030.5,82.4125,21.775
1396.1,30800,82.7375,21.65
1396.15,31200.5,81.65,17.8375
1396.2001,31346.375,82.075,19.2375
1396.2251,31288.875,79.625,20.025
1396.3,31129.375,79.1375,20.25
1396.375,31099.25,84.825,18.525
1396.4,31110.625,85.625,17.5
1396.4625,31330.75,83.7375,21.525
1396.5,31166.125,83.5125,20.2
1396.5875,31161.75,85.625,17.175
1396.6,31049.25,83.925,17.2875
1396.6375,31291.5,86.2375,21.025
1396.7001,30934.25,86.2,19.7
1396.7375,31194.75,88.7,15.7875
1396.8,30962.625,85.025,15.675
1396.8375,31301.625,82.225,24.05
1396.9,30826.375,81.95,25.3125
1396.9125,30697.375,85.9375,16.6125
1397,31685.75,87.6375,16.825
1397.025,30958.5,83.775,17.525
1397.1,31115.375,84.375,16.9625
1397.15,31042.375,88.7125,17.35
1397.2001,31280.375,82.0875,18.2375
1397.2375,30939,78.2375,17.775
1397.3,31220.375,80.4125,17.7
1397.3501,31170.25,93.5375,22.8
1397.4,30677.75,95.1625,22.95
1397.475,31468.375,88.2375,20.4375
1397.5,31204.75,95.05,19.4
1397.525,31405.75,95.2,14.6375
1397.6,31492.5,94.2625,15.55
1397.675,31420.125,95.2,25.3125
1397.7001,30984.25,86.5625,28.0375
1397.775,31337.25,91.1875,22.225
1397.8,31399.875,93.0125,22.075
1397.9,32398.375,95.325,25.1
1398,31143.625,89.325,19.0875
1398.1,32197.125,96.45,17.15
1398.1125,31675.75,85.9625,24.3
1398.2001,31310.375,94.575,24.425
1398.2251,31446.875,89.775,20.625
1398.3625,31297.75,93.975,23.1125
1398.4,31808.75,90.85,24.1
1398.475,31494.375,84.875,18.05
1398.5,31176.25,86.3875,16.5625
1398.55,32124.625,83.8,21.55
1398.6,31298.5,83.0125,20.5
1398.6375,31915.5,83.6125,20.65
1398.7001,31476.875,88.575,20.25
1398.8,31332.625,84.6875,19.3
1398.8876,31796,92.725,20.5
1398.9,31568.25,93.0125,21.15
1398.925,31603.25,90.8625,22.8375
1399,31332.5,89.175,23.25
1399.1,31829.5,85.9375,15.5
1399.2876,31753.375,92.1,20.45
1399.3,31780.875,88.725,20.4
1399.3876,32192,95.8125,23.6
1399.4375,32298.375,95.6625,24.15
1399.5125,31932.5,91.8625,25.6875
1399.6,31250.875,84.525,26.3625
1399.65,30926,93.9625,24.975
1399.7626,31568.75,88.5375,25.55
1399.8501,32485.375,88.075,16.125
1399.9,31813,83.9375,16.2875
1400.275,20310.25,104.775,8.3
1401.55,24092.375,96.1875,12.8625
1402.2001,18944.125,118.4875,29.6125
1402.2876,18493.625,84.675,22.55
1402.4501,32017.5,75.45,16
1402.8625,21086.875,78.0875,8.9125
1402.9,21279.875,79.3125,8.725
1403,21268.375,77.15,41.175
1403.2876,21247.375,84.525,13.9375
1403.3,21064.625,84.075,14.8
1403.3125,20673.625,83.9125,15.6125
1403.4,21520.125,85.3125,26.2625
1403.5,23994,85.6375,45.6
1403.5875,29987.625,75.3125,17.725
1404.2375,21144.25,84.4,8.125
1404.3,21541,83.1875,18.85
1404.4875,25284.5,92.7,16.2375
1404.5,25266.625,91.7375,16.6875
1404.5625,26317.5,97.9625,11.6375
1404.6,26878.125,95.5125,11.5
1404.6375,27299,94.4125,13.85
1404.7001,27125,97.35,13.9
1404.7876,28128.375,96.4375,14.475
1404.8,28240.625,97.8375,15.0875
1404.8501,28471.75,95.675,13.65
1404.9,28239.625,94.4375,15.5
1404.975,30657.5,95.975,21.25
1405,30419.125,95.0625,21.65
1405.0125,30212.875,94.7125,16.125
1405.1,30530.625,96,16.4625
1405.2001,31416.75,95.65,21.75
1405.2125,31842.125,95.5125,23.525
1405.3,32353.25,94.7125,24.15
1405.3876,33357.125,94.15,26.6125
1405.4,33003.75,91.925,26.7875
1405.45,33903.75,95.175,28.1125
1405.5,34367.5,94.4125,28.375
1405.5875,34320.625,92.425,31.3875
1405.6,34142.5,94.575,31.75
1405.6375,30881.875,96.2375,19.5125
1405.7001,30936,95.85,22.075
1405.7125,31100,94.6125,23.8
1405.8,30906,95.05,24.2
1405.8501,30964.5,95.8375,21.2875
1405.9,31215.375,95.4875,22
1405.9875,31130.75,96.775,17.7875
1406,31263.5,93.7875,18.55
1406.0875,31037.625,95.2,20.0375
1406.1,31295.625,95.55,20.0875
1406.2001,30964.5,97.225,17.625
1406.2251,30801.75,94.4,19.6625
1406.3,30632.375,96.7625,20.4375
1406.3251,30599.75,95.8875,15.8625
1406.4,31053.5,95.3625,16
1406.4125,30282,95.2375,19.0375
1406.5,30281.625,94.8625,19.975
1406.55,30333,95.0625,18.0625
1406.6,30351.5,96.7375,17.55
1406.625,30307.125,93.825,19.55
1406.7001,30196.875,94.25,19.1
1406.7626,30348,93.675,19.775
1406.8,30127,94.6875,19.425
1406.8251,30187.25,94.85,18.8875
1406.9,30263.625,95.9875,18.6875
1406.9125,30247.125,93.9375,21.575
1407,30273,95.675,21.85
1407.0375,30123.75,92.725,22.625
1407.1,30080.375,94.0875,23
1407.15,30375.875,94.275,15.5
1407.2001,30235.625,95.025,15.5125
1407.3,30279.625,95.225,22.3125
1407.3625,30139.25,95.075,22.1
1407.4,30441.125,92.8875,22.625
1407.4625,30231.625,93.175,22.1625
1407.5,30008.25,96.3125,22.3375
1407.5375,30606.625,95.0625,19.5
1407.6,30387.5,94.7375,20.925
1407.675,30138.75,94.2625,22.0875
1407.7001,30220.625,94.4,20.6375
1407.7375,30255.375,92.4375,23.8875
1407.8,30144.25,93.1625,22.95
1407.9,30287.25,94.575,24.375
1407.95,30561.5,95.1875,20.25
1408,30236.375,95.5,19.4875
1408.075,30115.25,94.1,25
1408.1,30223.875,95.2,24.4125
1408.175,30147.25,92.1375,19.125
1408.2001,30225.875,90.7,19.4
1408.25,30253.5,95.6625,16.8125
1408.3,30241,94.7,18.05
1408.3375,30344.375,93.4875,18.5
1408.4,30136.5,95.3625,18.3625
1408.4625,30081,93.9375,21.225
1408.5,30114.125,93.5375,20.2875
1408.6,29569.375,95.775,20.4625
1408.6626,29328.75,93.975,15.125
1408.7001,29372.5,95.375,14.7625
1408.8,29221.25,94.875,16.8875
1408.8625,29581.625,92.6,19.0625
1408.9,29337.875,91.5,20.1375
1408.925,29427,95.05,17.7125
1409,29309.375,91.05,18.7875
1409.1,29149.75,93.7,16.4375
1409.1125,29507.5,90.7,11.3
1409.2001,29475.875,93.0625,11.675
1409.2876,29206.25,93.475,15.5625
1409.3,29433.75,92.3875,16.2875
1409.4,29506.125,93.9375,18.8875
1409.4375,29253.25,91.9625,16.1125
1409.5,29090.5,91.45,16.6
1409.525,29398.875,96.025,17.2375
1409.6,29790,90.0375,17.1625
1409.6875,29554.5,95.05,21.9
1409.7001,29076,93.625,20.725
1409.7626,29315.875,95.075,20.4875
1409.8,29417.25,93.7625,20.775
1409.8876,29527.5,91.2875,20.7
1409.9,29401.75,94.45,19.8
1409.9875,29339.5,90.25,17.9
1410,29403,93.8375,17.85
1410.025,29631.125,95.1875,21.0625
1410.1,29309.625,94.7125,20.3625
1410.1375,29358.625,95.4625,21.525
1410.2001,29236.625,95.0625,23.1
1410.2876,29124.875,93.7875,22.6625
1410.3,29403.625,88.2625,23.1625
1410.3625,29495.75,92.425,20.75
1410.4,29523,89.0125,24.8
1410.4125,29288.375,90.575,38.125
1410.5,29346.5,88.2375,36.675
1410.5625,29231.75,86.4,41.3875
1410.6,29237.125,88.425,41.875
1410.675,35394.375,72.5125,27.825
1410.7001,29245.25,94.1375,42.925
1410.7125,29282.75,93.525,40.3375
1410.8,29362.125,92.3875,40.575
1410.9,29373,88.0625,36.325
1410.9125,29296.25,93.675,31.7625
1411,29569.125,89.175,31.7375
1411.0875,29234.625,89.975,31.0125
1411.1,29450.75,84.0625,30.8625
1411.15,29432.375,84.9,26.9
1411.2001,29128.5,91.2125,26.8375
1411.2876,29487.375,84.2125,25.2
1411.3,29320.875,82.425,24.8
1411.3501,29467,84.0625,23.075
1411.4,29440,85.9625,25.125
1411.45,29557.5,79.4625,35.0125
1411.5,29282.5,81.925,33.35
1411.5875,29232.875,88.7375,36.05
1411.6,29402.375,89.3125,37.3
1411.6125,29621.5,90.5625,36.925
1411.7001,29305.5,85.8,37.3125
1411.7876,29417.375,75.6125,37.4375
1411.8,29269.125,74.1,38.775
1411.9625,29198.5,87.2625,45.9125
1412,29199,79.7375,44.325
1412.075,29168.875,87.1375,41.275
1412.1,29066.875,93.975,41.325
1412.125,29409.5,93.25,35.8125
1412.2001,29048.5,94.2875,37.075
1412.2375,29222,81.1875,30.9
1412.3,29275.5,88.55,31.1
1412.3251,29209,94.8875,34.3
1412.4,29330.75,95.1,36.7875
1412.4875,29150.625,85.55,32.4
1412.5,29471,86.725,32.375
1412.6,29434,80.8625,34.2375
1412.6375,29160.25,92,30.7125
1412.7001,29168.75,89.625,30.75
1412.75,29135.25,78.7,43.525
1412.8,29414.5,88.575,44.4375
1412.8375,29337,80.6875,42.075
1412.9,29151.875,83.825,40.15
1412.975,29231.125,83.3125,36.8625
1413,29201.375,90.8375,37.1125
1413.0625,29439.625,84.05,34.8375
1413.1,29435.25,78.425,35.775
1413.15,29151.125,80.675,37.5125
1413.2001,29052.5,81.775,36.5
1413.2876,29311.625,83.95,33.5
1413.3,29166,79.125,33.475
1413.3625,29288.125,80.9,35.4625
1413.4,29322.5,81.6375,35.325
1413.4375,29189.875,82.25,40.0625
1413.5,29174.5,82.55,42.4875
1413.6125,29135.125,76.5375,48.7375
1413.7001,29183.75,77.6125,48.0625
1413.8,29275.375,86.2625,39.0875
1413.8375,29259.25,85.1375,28.3
1413.9,29107.375,86.1,28.2125
1413.925,29084.375,83.5875,22.525
1414,29337.625,85.5375,22.0875
1414.1,29114.125,86.55,21.4625
1414.2001,29204.5,82.0375,25.475
1414.2251,29357,81.6375,27.6
1414.3,29346,84.075,27.15
1414.3251,29034.875,80.5875,29.975
1414.4,28955,76.35,28.525
1414.475,29440.625,81.375,23.2625
1414.5,29070,83.3375,22.775
1414.55,29382.125,89.8125,23.15
1414.6,29200.125,86.575,22.3625
1414.6875,29595.75,89.8,20.7625
1414.7001,29411.375,88.7375,20.4375
1414.7875,35614.375,71.2875,27.225
1414.8,29307.75,88.2875,23.6
1414.8251,29322.625,86.5375,22.95
1414.9,29165.875,92.6375,24.3625
1414.925,29165.75,90.525,28.2125
1415,28994,92.825,28.6875
1415.0375,29348.625,91.3625,32.3125
1415.1,29126.625,86.6875,32.1125
1415.125,29283.375,91.225,36.8125
1415.2001,29278.75,92.1125,36.675
1415.275,29230,93.6125,23.6
1415.3,29323.25,93.525,22.2375
1415.3876,29299.875,93.0625,25.55
1415.4,29072,95.0625,26.8625
1415.5,29241.25,91.2125,24.7375
1415.55,29278.5,91.55,23.3875
1415.6,29241.375,94.3875,24.0875
1415.6375,28857.25,93.0375,20.675
1415.7001,29150.5,93.025,20.4
1415.7375,29064.25,90.8875,23.975
1415.8,28996.25,89.4875,24.0375
1415.8501,29287,87.95,24.6
1415.9,29368.375,90.275,25.3375
1416,29508,88.7375,22.4875
1416.0375,29224.5,84.85,26.525
1416.1,29572,87.0125,25.85
1416.175,29468.75,91.4875,22.875
1416.2001,29270.625,87.1625,23.9625
1416.25,29060.5,92.575,27.7625
1416.3,29543.375,93.5125,27.05
1416.3625,29081.375,92.875,24.0875
1416.4,29157.375,93.8,25.1375
1416.45,29479.625,92.725,28.125
1416.5,29307.375,94.75,28.55
1416.575,29550.625,92.575,24.425
1416.6,29219.125,89.65,24.7625
1416.6626,29126.125,88.5625,30.725
1416.7001,29447.75,89.025,32.1625
1416.8,29345.375,91.5,21.8
1416.8375,29403.75,91.325,23.4
1416.9,29299.375,90.4125,24.1625
1416.9375,29345,83.95,23.55
1417,29153.875,85.8,23.6625
1417.1,29441.5,83.3125,24.775
1417.1375,28997.875,83.625,28.3
1417.2001,29357.75,82.85,27.9375
1417.25,29396.875,78.85,29.35
1417.3,29122,81.3375,28.55
1417.3501,29002.125,83.0125,26.025
1417.4,29364.75,81.8,25.35
1417.5,29343.75,82,32.1
1417.5875,29103.75,87.65,28.35
1417.6,29082.875,84.85,28.35
1417.6125,29406.75,85.7875,30.6375
1417.7001,29205.375,83.2125,31.35
1417.7125,29284.375,86.9375,26.9875
1417.8,29504.875,79.6,28.0125
1417.8125,29242.125,86.7125,27.6625
1417.9,29444.5,86.4,28.2125
1417.925,29279.875,84.2625,32.6625
1418,29547.125,85.2,31.2375
1418.05,29437.75,96.8875,34.3125
1418.1,29071.375,98.5875,33.5
1418.15,29384,103.4125,22.9625
1418.2001,29168.875,101.8375,21.075
1418.2125,29258.125,98.4125,32.5
1418.3,29358.25,97.35,31.85
1418.4,29381.875,99.6375,22.2125
1418.475,29318.75,99.35,22.05
1418.5,29333.375,98.2625,21.225
1418.575,29074.125,104.2375,24.025
1418.6,29403.375,97.9875,24.4375
1418.65,29455.5,95.3375,22.9875
1418.7001,29678.25,91.7875,21.1375
1418.8,28858.625,101.2125,27.2125
1418.8375,29551.375,96.2875,16.4125
1418.9,28781.125,103.0375,15.5625
1418.9625,28830.375,102.45,19.6125
1419,29289.25,98.45,20.85
1419.0625,29404.25,97.075,17.45
1419.1,29146.875,99.2125,16.8875
1419.175,29025.375,93.6625,15.1375
1419.2001,29347.125,95.35,15.8125
1419.2251,29162.75,98.75,16.6
1419.3,28964.5,101.8375,15.5375
1419.3625,29230.875,99.6625,17.9375
1419.4,29252.375,102.15,17.4375
1419.425,29005.625,96.125,19.575
1419.5,29364,101.225,17.75
1419.5125,29531.25,97.6875,21.0625
1419.6,29283.5,98.2625,20.35
1419.6875,29242.25,98.875,16.95
1419.7001,29046.25,101.9875,17.525
1419.7876,29867.875,97.35,25.3375
1419.8,30023.875,97.6625,26.25
1419.8876,31346.25,91.3125,23.0375
1419.9,31118.5,95.075,22.7125
1419.9625,30987.625,91.025,25.5
1420,31401.625,87.1625,23.85
1420.0125,31616.875,93.525,25.6
1420.1,31692,90.425,25.675
1420.1125,32064.375,91.35,24.3
1420.2001,32101.25,94.125,24.2625
1420.2375,32608.875,94.9,29.9
1420.3,32397.375,86.875,30.075
1420.3625,33335.25,94.0125,30
1420.4,33466.25,90.275,30.6375
1420.4125,33394.125,98.5875,27.55
1420.5,33239.125,101.5125,27.7
1420.6,34564,97.675,29.5875
1420.6125,35120.625,96.9125,26.55
1420.7001,35045.5,93.0375,27.05
1420.7626,34807,95.675,28.6375
1420.8,34845.125,92.7125,28.4125
1420.8375,34807.25,96.575,22.4
1420.9,35292.25,95.2,23.725
1420.925,34478.25,82.7125,19.35
1421,34611.5,80.2625,18.7
1421.0875,35025.5,79.6125,24.75
1421.1,35196,85.7875,22.875
1421.2001,34742.625,83.35,18.45
1421.2251,33163.75,84.5625,21.4375
1421.3,33823.625,83.625,20.5
1421.375,33529.75,83.6375,20.025
1421.4,33458.625,84.075,18.4375
1421.425,32448.625,91.2,14.1375
1421.5,32488.125,95.2125,15.0375
1421.5125,32023.125,86.25,15.0125
1421.6,32010.75,84.85,15.55
1421.6626,32361.125,84.25,17.025
1421.7001,32180.625,86.275,16.575
1421.7125,32276.625,87.4625,18.2
1421.8,32287.125,86.4125,17.675
1421.8625,32118.875,92.425,13.95
1421.9,31964.625,88.0875,14.7375
1421.925,31962.25,101.525,17.1875
1422,32192.75,102.575,17.125
1422.0625,31875.125,99.2125,18.75
1422.1,32207.5,100.75,19.6625
1422.1125,31911.625,94.275,20.6625
1422.2001,31977.625,98.575,18.225
1422.2876,31646,99.7,21.3875
1422.3,31985.625,99.025,21.5
1422.3251,31994.5,101.9375,17.625
1422.4,32057.25,97.8375,18.8125
1422.475,32099.125,98.9125,15.1625
1422.5,31908.5,97.8125,15.525
1422.5375,31947,101.9875,14.6
1422.6,32202.875,97.65,14.4625
1422.625,32523.625,100.575,21.725
1422.7001,32108.875,95.8125,22.25
1422.775,31916.125,92.4125,18.425
1422.8,31982.625,95.1875,18.025
1422.8876,32037.75,93.8,18.9625
1422.9,32156.625,98.6125,19.85
1422.9625,32114.75,96.7375,23.5
1423,32018.5,97.95,22.475
1423.0125,32203,97.7875,19.675
1423.1,32059.75,98.9125,20.6375
1423.1375,31462.875,99.5,17.95
1423.2001,32087.75,104,18.85
1423.2251,32075.375,98.125,13.9125
1423.3,31904.875,95.95,14.15
1423.3251,31933.125,97.3625,15.075
1423.4,31641.25,95.825,14.55
1423.45,32230.375,97.65,15.8125
1423.5,32158.875,96.6,16.975
1423.5625,31505.25,95.65,16.9375
1423.6,31961.625,101.975,16.8125
1423.6125,31773,102.9375,18.6625
1423.7001,32023.625,99.975,20.6875
1423.75,31577,93.2,22.4375
1423.8,32297.875,95.0125,22.3
1423.875,31716.25,93.2,18.525
1423.9,32530.875,96.5875,19.725
1423.9625,32043.5,101.6875,17.8
1424,31919.5,92.8875,18.9375
1424.0625,32053.75,100.3,17.3125
1424.1,32687.875,97.65,17.45
1424.2001,31602,99.2125,22.1375
1424.2251,31995.375,100.3,16.75
1424.3,31805,101.6625,16.075
1424.3625,32310.125,83,17.775
1424.4,31769.625,84.375,17.15
1424.425,31946.875,91.5125,22.8875
1424.5,32073.125,97.925,22.7
1424.55,32017.25,90.0625,20.925
1424.6,32433.75,94.175,20.3125
1424.6375,31864.75,100.9875,22.1375
1424.7001,32268.25,101.075,23.1125
1424.8,31926.625,97.7125,17.9625
1424.8876,31804.625,96.5125,21.175
1424.9,32057.375,94.1125,20.6125
1424.95,32310,88,18.35
1425,32348.125,91.8375,18.4125
1425.05,32140.125,95.3375,21.575
1425.1,32131.375,100.075,21.4875
1425.1125,31832,98.7375,24.025
1425.2001,32272.5,102.2125,23.575
1425.2375,32084.375,100.475,26.175
1425.3,32286.125,96.325,27.8
1425.3125,33163.5,100.7625,21.075
1425.4,32936,97.05,21.9125
1425.425,32502,99.0375,22.75
1425.5,32310.5,98.425,23.6625
1425.6,32503.125,99.8375,21.4375
1425.65,32843.375,97.6,25.55
1425.7001,33218.5,93.6625,24.75
1425.7125,32042.625,98.4125,29.45
1425.8,32821.75,97.6875,29.8125
1425.8251,32602.125,91.9625,27.95
1425.9,32323.125,95.025,28.3625
1425.975,32765.625,91.65,27.15
1425.9875,29950.875,74.9625,30.45
1426,32495.25,89.8125,28.075
1426.05,32399.75,82.1,23.9125
1426.1,32545.625,89.0375,23.2125
1426.15,32369.375,93.95,22.875
1426.2001,31571.125,97.2,23.225
1426.3,31331.625,95.1875,29.625
1426.3501,30584.875,96.8875,23.925
1426.4,30999,97.3875,22.6
1426.475,30580.75,90.1,23.6875
1426.5,30465.25,84.4,24.125
1426.575,30672.875,90.75,32.8
1426.6,30584.25,98.2875,32.75
1426.6125,30970.625,95.9625,38.4875
1426.7001,30618,97.1875,37.625
1426.7125,31003,94.75,33.5125
1426.8,30728.875,92.575,33.325
1426.8876,30801.125,94.5625,43.5
1426.9,30718.5,82.65,44.5375
1426.9875,30721,97.4,34.45
1427,30674.375,101.8375,36.7875
1427.05,30524.625,100.4375,37.2625
1427.1,30443.5,102.425,37.65
1427.1125,30851.5,98.3875,37.75
1427.2001,30720.5,101.125,37.3625
1427.3,30339,96.65,45.2375
1427.3375,30856.5,82.725,48.8125
1427.4,31088.375,91.3375,49.45
1427.8876,30563.5,83.7875,47.275
1427.9,30706.875,84.375,44.225
1427.9125,30960.25,96.25,46.775
1428,30625,95.2125,46.8625
1428.025,30477.125,94.5875,38.8
1428.1,30295,98.8875,39.025
1428.1375,30722.875,74.3625,48.675
1428.2001,30381.625,74.4,45.55
1428.2876,30610.625,77.575,38.925
1428.3,30762.75,76.225,40.9
1428.4,30848.375,83.775,42.25
1428.475,30617.375,79.0125,45.85
1428.5,30834,76.8625,47.4
1428.5625,30554.625,77.6125,31.1375
1428.6,30664,88.2625,32.575
1428.675,30759.25,86.125,45.3125
1428.7001,30554.875,94.9,44.15
1428.8,30690.125,86.0875,41.0625
1428.8251,30486.125,87.025,30.9375
1428.9,30746.625,96.7625,32.3625
1428.9125,30746.5,76.8375,42.425
1429,30676.25,81.1625,40.5
1429.0875,30872,91.65,34.975
1429.1,30616.75,91.95,35.375
1429.1125,30703.625,78.7,35.375
1429.2001,30632.125,84.55,35.0625
1429.2626,30797.875,72.375,40.3375
1429.3,30541,74.9625,37.875
1429.4,30634.125,81.375,37.8875
1429.4875,30675.75,75.1625,31.1875
1429.5,30685.875,88.425,30.2125
1429.5125,30580.875,74.85,36.6625
1429.6,30898.75,76.975,37.9125
1429.6125,30720.75,92.725,43.2125
1429.7001,30587,92.4,46.7125
1429.7626,30512.75,68.2,48.275
1429.8,30737.375,64.5125,45.4625
1429.8501,30585.375,73.1375,40.4
1429.9,30407.25,86.875,40.25
1430.0125,30768.625,79.9375,42.8875
1430.1,30466.75,77.75,44
1430.1626,30753.875,73.3,39.6875
1430.2001,30521.125,74.0625,38.7625
1430.2375,30684.5,90.225,39.475
1430.3,30603.625,80.5375,41.0625
1430.3125,30603.25,71.2875,37.725
1430.4,30541,73.6,36.025
1430.425,30733.875,80.2375,39.7125
1430.5,30452.875,80.2125,42.2375
1430.55,30788.75,75.6,40.975
1430.6,30474.625,76.825,40.9
1430.6875,30528.75,74.4125,42.9875
1430.7001,30643.625,74.3625,41.8875
1430.7626,30634,72.2,46.5875
1430.8,30421,71.6,47.275
1430.95,30772.5,87.1375,34.125
1431,30763.875,90.75,35.95
1431.075,30440.375,87.9125,36.975
